City,EmployeeID,EmployeeName,NumOpens,Role,RoleID,Username,YearsAtCompany,"_time"
"San Diego",123935,"Jared Reilly",367,"Occupational Therapist",24214159,JREILLY,1,"1471305600.000"
"Santa Rosa",122036,"Jeremiah Olsen",367,DBA,24209801,JOLSEN,7,"1471305600.000"
Honolulu,130510,"Linda Rios",367,"Registered Nurse",24216185,LRIOS,1,"1471305600.000"
"Santa Rosa",109874,"Melinda Ewing",367,"Physician, Hospitalist Service",24215364,MEWING,6,"1471305600.000"
"Santa Rosa",102375,"Nina Duran",367,Transport,107938504,NDURAN,0,"1471305600.000"
Honolulu,122679,"Phillip Tucker",367,DBA,24209801,PTUCKER,6,"1471305600.000"
Denver,129773,"Stefanie Fletcher",367,DBA,24209801,SFLETCHER,6,"1471305600.000"
Seattle,123807,"Alison Maxwell",368,"Registered Nurse",24216185,AMAXWELL,6,"1471305600.000"
"San Diego",130078,"Autumn Shah",368,DBA,24209801,ASHAH,5,"1471305600.000"
Honolulu,101214,"Calvin Hoffman",368,"Registered Nurse",24216185,CHOFFMAN,7,"1471305600.000"
Denver,127636,"Cynthia Buchanan",368,DBA,24209801,CBUCHANAN,7,"1471305600.000"
Denver,107874,"Ebony Branch",368,"Registered Nurse",24216185,EBRANCH,2,"1471305600.000"
Honolulu,106194,"Megan Kirby",368,DBA,24209801,MKIRBY,9,"1471305600.000"
Seattle,106144,"Pamela Holmes",368,"Speech Therapist",24219154,PHOLMES,10,"1471305600.000"
"San Diego",125221,"Ross Santos",368,"Unit Secretary",24219221,RSANTOS,2,"1471305600.000"
Denver,105939,"Tammy Meza",368,"Unit Secretary",24219221,TMEZA,2,"1471305600.000"
"Santa Rosa",115865,"Terry Durham",368,"Physician CPOE",24214989,TDURHAM,7,"1471305600.000"
"Santa Rosa",122995,"Brent Schultz",369,DBA,24209801,BSCHULTZ,8,"1471305600.000"
"San Francisco",139306,"Cheryl Howard",369,"Nursing Student",24214009,CHOWARD,8,"1471305600.000"
Honolulu,128677,"Diana Pearson",369,DBA,24209801,DPEARSON,4,"1471305600.000"
Denver,129656,"Marc Bruce",369,"Registered Nurse",24216185,MBRUCE,5,"1471305600.000"
Denver,103693,"Molly Mccullough",369,DBA,24209801,MMCCULLOUGH,8,"1471305600.000"
"Santa Rosa",134021,"Nicholas Santana",369,DBA,24209801,NSANTANA,2,"1471305600.000"
Seattle,101328,"Patricia Austin",369,"Registered Nurse",24216185,PAUSTIN,5,"1471305600.000"
"San Diego",133867,"Garrett Hanson",370,Transport,107938504,GHANSON,8,"1471305600.000"
"San Francisco",117808,"Jill Bennett",370,DBA,24209801,JBENNETT,3,"1471305600.000"
"San Francisco",102560,"Larry Barnett",370,"Registered Nurse",24216185,LBARNETT,10,"1471305600.000"
"Santa Rosa",101106,"Michele Dodson",370,DBA,24209801,MDODSON,8,"1471305600.000"
Denver,105651,"Shawn Benjamin",370,"Registered Nurse",24216185,SBENJAMIN,6,"1471305600.000"
"San Francisco",117499,"Angel Harvey",371,DBA,24209801,AHARVEY,2,"1471305600.000"
"San Francisco",136697,"Cassie Bennett",371,"Occupational Therapist",24214159,CBENNETT,3,"1471305600.000"
Denver,114869,"Frederick Abbott",371,"Occupational Therapist",24214159,FABBOTT,7,"1471305600.000"
Denver,136980,"Geoffrey Rowland",371,DBA,24209801,GROWLAND,8,"1471305600.000"
"San Diego",136832,"Amber Hanson",372,"Registered Nurse",24216185,AHANSON,3,"1471305600.000"
Seattle,126837,"Bethany Villegas",372,DBA,24209801,BVILLEGAS,6,"1471305600.000"
"San Diego",134409,"Tamara Hensley",372,DBA,24209801,THENSLEY,8,"1471305600.000"
"San Diego",121919,"Travis Reeves",372,"Physical Therapist",24214774,TREEVES,7,"1471305600.000"
"San Francisco",131440,"Benjamin Ponce",373,"Physical Therapist",24214774,BPONCE,0,"1471305600.000"
Denver,125077,"Clayton Evans",373,"Occupational Therapist",24214159,CEVANS,2,"1471305600.000"
Honolulu,104170,"Emily Strickland",373,DBA,24209801,ESTRICKLAND,7,"1471305600.000"
Honolulu,126395,"Joel Shepherd",373,"Midlevel Provider, Hospitalist",24213304,JSHEPHERD,0,"1471305600.000"
Denver,117139,"Jonathon Hancock",373,"Physician CPOE",24214989,JHANCOCK,2,"1471305600.000"
"Santa Rosa",114755,"Katie Shannon",373,DBA,24209801,KSHANNON,2,"1471305600.000"
Denver,116341,"Kelsey Hayden",373,"Registered Nurse",24216185,KHAYDEN,4,"1471305600.000"
"San Francisco",111881,"Lance Hayes",373,"Registered Nurse",24216185,LHAYES,8,"1471305600.000"
Denver,114898,"Abigail Osborn",374,"Registered Nurse",24216185,AOSBORN,6,"1471305600.000"
"San Francisco",117107,"Adrian Meadows",374,"Registered Nurse",24216185,AMEADOWS,3,"1471305600.000"
Denver,101797,"Christian Cherry",374,"Registered Nurse",24216185,CCHERRY,6,"1471305600.000"
"Santa Rosa",132252,"Colleen Joseph",374,"Physician CPOE",24214989,CJOSEPH,10,"1471305600.000"
"San Diego",136389,"Frank Conley",374,DBA,24209801,FCONLEY,8,"1471305600.000"
"Santa Rosa",134179,"Luke Ortega",374,"Registered Nurse",24216185,LORTEGA,6,"1471305600.000"
"San Diego",110637,"Meghan Franklin",374,"Physical Therapist",24214774,MFRANKLIN,2,"1471305600.000"
"San Diego",132867,"Monique Esparza",374,ViewPointTEST,107182619,MESPARZA,8,"1471305600.000"
"Santa Rosa",130127,"Monique Watson",374,"Occupational Therapist",24214159,MWATSON,8,"1471305600.000"
Honolulu,107348,"Colleen Frazier",375,"Registered Nurse",24216185,CFRAZIER,3,"1471305600.000"
Seattle,137923,"Jared Howell",375,"Physical Therapist",24214774,JHOWELL,6,"1471305600.000"
"San Francisco",136426,"Martin Daniel",375,"Physician CPOE",24214989,MDANIEL,3,"1471305600.000"
"San Francisco",103605,"Ryan Crosby",375,"Occupational Therapist",24214159,RCROSBY,8,"1471305600.000"
Denver,102188,"Shannon Whitaker",375,DBA,24209801,SWHITAKER,8,"1471305600.000"
Seattle,116722,"Stacy Riddle",375,"Physical Therapist",24214774,SRIDDLE,4,"1471305600.000"
"San Francisco",107498,"Tabitha Mccullough",375,"Registered Nurse",24216185,TMCCULLOUGH,5,"1471305600.000"
"Santa Rosa",110317,"Bryan Molina",376,"Occupational Therapist",24214159,BMOLINA,4,"1471305600.000"
"San Diego",127909,"Cassie Campbell",376,DBA,24209801,CCAMPBELL,9,"1471305600.000"
"Santa Rosa",120500,"Chase Ware",376,"Occupational Therapist",24214159,CWARE,8,"1471305600.000"
"Santa Rosa",109321,"Emily Jones",376,Transport,107938504,EJONES,1,"1471305600.000"
Honolulu,134824,"Eric Berry",376,"MedRec Audit",24209801,EBERRY,9,"1471305600.000"
"Santa Rosa",124315,"Erica Gregory",376,"Registered Nurse, Behavioral Health",24216427,EGREGORY,9,"1471305600.000"
Denver,133503,"Garrett Lester",376,DBA,24209801,GLESTER,2,"1471305600.000"
"Santa Rosa",109859,"Gina Brewer",376,DBA,24209801,GBREWER,8,"1471305600.000"
"San Diego",102760,"Jacob Burke",376,DBA,24209801,JBURKE,3,"1471305600.000"
"San Diego",124246,"Jessica Lane",376,"Occupational Therapist",24214159,JLANE,8,"1471305600.000"
"San Francisco",100618,"Katrina Hurst",376,DBA,24209801,KHURST,5,"1471305600.000"
Seattle,135151,"Leah Orr",376,DBA,24209801,LORR,0,"1471305600.000"
"San Francisco",134939,"Meredith Foley",376,"Registered Nurse",24216185,MFOLEY,4,"1471305600.000"
Honolulu,121897,"Patricia Clay",376,DBA,24209801,PCLAY,1,"1471305600.000"
Denver,106997,"Rachel Glenn",376,DBA,24209801,RGLENN,1,"1471305600.000"
Honolulu,119788,"Tiffany Aguirre",376,"Registered Nurse",24216185,TAGUIRRE,4,"1471305600.000"
"San Diego",115812,"Cassie Schwartz",377,"Physician CPOE",24214989,CSCHWARTZ,9,"1471305600.000"
"San Diego",128633,"Dawn Cochran",377,DBA,24209801,DCOCHRAN,5,"1471305600.000"
Denver,126247,"Hannah Quinn",377,DBA,24209801,HQUINN,1,"1471305600.000"
Denver,118970,"Julia Cole",377,DBA,24209801,JCOLE,2,"1471305600.000"
"Santa Rosa",139134,"Krista Berg",377,DBA,24209801,KBERG,2,"1471305600.000"
Honolulu,120404,"Lee Riggs",377,"Registered Nurse",24216185,LRIGGS,5,"1471305600.000"
"Santa Rosa",133626,"Sabrina Hammond",377,DBA,24209801,SHAMMOND,4,"1471305600.000"
"San Francisco",124934,"Trevor Boyd",377,"Registered Nurse",24216185,TBOYD,8,"1471305600.000"
"San Francisco",100121,"Vincent Berry",377,"Registered Nurse",24216185,VBERRY,9,"1471305600.000"
"Santa Rosa",121233,"Wendy Hodges",377,DBA,24209801,WHODGES,10,"1471305600.000"
"San Francisco",113778,"Christine Foley",378,DBA,24209801,CFOLEY,4,"1471305600.000"
"San Francisco",116008,"Pamela Armstrong",378,Transport,107938504,PARMSTRONG,7,"1471305600.000"
"San Diego",103997,"Reginald Henry",378,DBA,24209801,RHENRY,9,"1471305600.000"
Honolulu,126488,"Vanessa Singleton",378,"Registered Nurse",24216185,VSINGLETON,1,"1471305600.000"
"San Francisco",121587,"Brent Oconnor",379,DBA,24209801,BOCONNOR,4,"1471305600.000"
Denver,137967,"Carolyn Fisher",379,"Registered Nurse",24216185,CFISHER,5,"1471305600.000"
Honolulu,135455,"James Levine",379,DBA,24209801,JLEVINE,2,"1471305600.000"
"San Francisco",102611,"Marie Kramer",379,"Occupational Therapist",24214159,MKRAMER,9,"1471305600.000"
Seattle,100590,"Carolyn Frazier",380,DBA,24209801,CFRAZIER,5,"1471305600.000"
"San Francisco",105771,"Chelsea Garrison",380,DBA,24209801,CGARRISON,0,"1471305600.000"
"San Francisco",135311,"Derek Salas",380,DBA,24209801,DSALAS,10,"1471305600.000"
Honolulu,127970,"Drew Schaefer",380,Transport,107938504,DSCHAEFER,6,"1471305600.000"
Honolulu,128199,"Dylan Harmon",380,DBA,24209801,DHARMON,2,"1471305600.000"
Honolulu,112795,"Jordan Wang",380,"Physical Therapist",24214774,JWANG,1,"1471305600.000"
Seattle,132136,"Lacey Green",380,DBA,24209801,LGREEN,7,"1471305600.000"
"San Diego",137957,"Ross Deleon",380,"Occupational Therapist",24214159,RDELEON,7,"1471305600.000"
Seattle,134760,"Sandra Pugh",380,"Registered Nurse",24216185,SPUGH,0,"1471305600.000"
Honolulu,130441,"Alexander Ball",381,Transport,107938504,ABALL,9,"1471305600.000"
"San Diego",129487,"Casey Nolan",381,DBA,24209801,CNOLAN,9,"1471305600.000"
"San Diego",123139,"Chase Weiss",381,"Registered Nurse",24216185,CWEISS,5,"1471305600.000"
"San Francisco",103829,"Cheryl Mckay",381,Transport,107938504,CMCKAY,7,"1471305600.000"
"San Diego",100377,"Angelica Graham",382,"Occupational Therapist",24214159,AGRAHAM,2,"1471305600.000"
"San Francisco",105942,"Joshua Church",382,"Registered Nurse",24216185,JCHURCH,10,"1471305600.000"
Honolulu,123593,"Megan Preston",382,DBA,24209801,MPRESTON,2,"1471305600.000"
"San Francisco",111053,"Samantha Wang",382,"Registered Nurse",24216185,SWANG,4,"1471305600.000"
"Santa Rosa",111631,"Angel Garcia",383,"Registered Nurse",24216185,AGARCIA,7,"1471305600.000"
"Santa Rosa",132281,"Donald Werner",383,"Occupational Therapist",24214159,DWERNER,3,"1471305600.000"
"Santa Rosa",118241,"Edward Mcfarland",383,DBA,24209801,EMCFARLAND,9,"1471305600.000"
Seattle,134273,"Jaime Chan",383,"Registered Nurse",24216185,JCHAN,4,"1471305600.000"
Denver,133202,"Lance Fleming",383,DBA,24209801,LFLEMING,1,"1471305600.000"
"San Diego",104495,"Linda Steele",383,Transport,107938504,LSTEELE,2,"1471305600.000"
"San Francisco",126645,"Lindsey Hoffman",383,"Occupational Therapist",24214159,LHOFFMAN,4,"1471305600.000"
"San Diego",101701,"Roger Wise",383,DBA,24209801,RWISE,1,"1471305600.000"
"San Diego",132014,"Brandon Alvarado",384,Transport,107938504,BALVARADO,7,"1471305600.000"
"San Diego",132249,"Brian Francis",384,"Registered Nurse",24216185,BFRANCIS,7,"1471305600.000"
Seattle,135428,"Gerald James",384,DBA,24209801,GJAMES,4,"1471305600.000"
Seattle,135381,"Mitchell Frank",384,DBA,24209801,MFRANK,3,"1471305600.000"
Honolulu,118295,"Theresa Webster",384,"Registered Nurse",24216185,TWEBSTER,6,"1471305600.000"
"San Diego",137589,"Clinton Dominguez",385,"Physician CPOE",24214989,CDOMINGUEZ,7,"1471305600.000"
"San Francisco",138078,"Devin Carpenter",385,"Speech Therapist",24219154,DCARPENTER,7,"1471305600.000"
Denver,104976,"Marie Wheeler",385,DBA,24209801,MWHEELER,3,"1471305600.000"
Seattle,100740,"Nancy Mason",385,DBA,24209801,NMASON,5,"1471305600.000"
"San Diego",119101,"Shaun Molina",385,"Occupational Therapist",24214159,SMOLINA,1,"1471305600.000"
Seattle,112458,"Adrienne Friedman",386,"Registered Nurse",24216185,AFRIEDMAN,9,"1471305600.000"
"San Francisco",121724,"Barbara Lutz",386,DBA,24209801,BLUTZ,10,"1471305600.000"
Seattle,115349,"Gary Dunlap",386,DBA,24209801,GDUNLAP,1,"1471305600.000"
Honolulu,118124,"Jeffery Lloyd",386,"Registered Nurse",24216185,JLLOYD,10,"1471305600.000"
Honolulu,106932,"Margaret Walls",386,"Occupational Therapist",24214159,MWALLS,4,"1471305600.000"
"Santa Rosa",100182,"Mark Kaiser",386,"Registered Nurse",24216185,MKAISER,7,"1471305600.000"
Denver,127597,"Adrienne Reynolds",387,DBA,24209801,AREYNOLDS,7,"1471305600.000"
Honolulu,137864,"Allison Bryan",387,"Registered Nurse",24216185,ABRYAN,4,"1471305600.000"
Seattle,132100,"Courtney Randolph",387,"MedRec Audit",24209801,CRANDOLPH,7,"1471305600.000"
"Santa Rosa",122562,"Lauren Tate",387,DBA,24209801,LTATE,6,"1471305600.000"
Denver,117431,"Linda Aguirre",387,"Occupational Therapist",24214159,LAGUIRRE,6,"1471305600.000"
"San Francisco",126383,"Ricardo Terrell",387,DBA,24209801,RTERRELL,2,"1471305600.000"
"San Diego",111323,"Emily Bright",388,"Speech Therapist",24219154,EBRIGHT,8,"1471305600.000"
"Santa Rosa",119249,"James Byrd",388,DBA,24209801,JBYRD,10,"1471305600.000"
Seattle,138994,"Reginald Fernandez",388,"Occupational Therapist",24214159,RFERNANDEZ,7,"1471305600.000"
Denver,124945,"Shane Coleman",388,Transport,107938504,SCOLEMAN,8,"1471305600.000"
Honolulu,100706,"Vanessa Gilbert",388,"Registered Nurse",24216185,VGILBERT,3,"1471305600.000"
Honolulu,127763,"Christy Zhang",389,"Physician CPOE",24214989,CZHANG,6,"1471305600.000"
Seattle,117239,"Martin Robles",389,DBA,24209801,MROBLES,6,"1471305600.000"
"San Diego",120549,"Meredith Chaney",389,Transport,107938504,MCHANEY,5,"1471305600.000"
"San Francisco",133314,"Meredith Maldonado",389,Transport,107938504,MMALDONADO,8,"1471305600.000"
"Santa Rosa",114178,"Jimmy Andersen",390,"Physical Therapist",24214774,JANDERSEN,1,"1471305600.000"
"San Francisco",137550,"Kristina Palmer",390,"Registered Nurse",24216185,KPALMER,7,"1471305600.000"
Seattle,129489,"Nicholas Kemp",390,DBA,24209801,NKEMP,6,"1471305600.000"
"San Diego",123990,"Cindy Farrell",391,"Registered Nurse",24216185,CFARRELL,2,"1471305600.000"
"Santa Rosa",113470,"Lindsey Farley",391,DBA,24209801,LFARLEY,4,"1471305600.000"
"San Diego",125748,"Tyler Yates",391,"Physical Therapist",24214774,TYATES,3,"1471305600.000"
Seattle,119581,"Donald Henderson",393,DBA,24209801,DHENDERSON,4,"1471305600.000"
Seattle,119570,"Jacqueline Andrade",393,DBA,24209801,JANDRADE,6,"1471305600.000"
"San Francisco",119028,"Maria Franco",393,"Registered Nurse",24216185,MFRANCO,1,"1471305600.000"
"Santa Rosa",133665,"Whitney Mejia",393,DBA,24209801,WMEJIA,4,"1471305600.000"
"San Diego",129550,"Andre Bennett",394,DBA,24209801,ABENNETT,3,"1471305600.000"
"San Diego",131960,"Andre Day",394,DBA,24209801,ADAY,5,"1471305600.000"
Denver,136145,"Christian Griffith",394,DBA,24209801,CGRIFFITH,0,"1471305600.000"
Honolulu,109184,"Jesse Schwartz",394,"Registered Nurse",24216185,JSCHWARTZ,4,"1471305600.000"
"San Francisco",100143,"Gregory Hudson",395,DBA,24209801,GHUDSON,7,"1471305600.000"
"San Diego",103844,"Lauren Walters",395,"Registered Nurse",24216185,LWALTERS,3,"1471305600.000"
Denver,134799,"Natasha Hensley",395,DBA,24209801,NHENSLEY,1,"1471305600.000"
"Santa Rosa",127121,"Stacy Velasquez",395,"Occupational Therapist",24214159,SVELASQUEZ,3,"1471305600.000"
"Santa Rosa",101706,"Lindsey Cain",396,DBA,24209801,LCAIN,9,"1471305600.000"
"San Francisco",102866,"Angel Knight",397,Transport,107938504,AKNIGHT,0,"1471305600.000"
"San Francisco",139806,"Brianna Rosales",397,DBA,24209801,BROSALES,6,"1471305600.000"
Denver,108171,"Sergio Zavala",397,DBA,24209801,SZAVALA,6,"1471305600.000"
"Santa Rosa",123204,"Dawn Woodward",398,DBA,24209801,DWOODWARD,0,"1471305600.000"
"Santa Rosa",119135,"Kenneth Wade",399,DBA,24209801,KWADE,5,"1471305600.000"
Honolulu,127629,"Casey English",400,"Physical Therapist",24214774,CENGLISH,9,"1471305600.000"
Honolulu,130280,"Lawrence Noble",400,"Physical Therapist",24214774,LNOBLE,10,"1471305600.000"
Denver,126001,"Trevor Butler",400,DBA,24209801,TBUTLER,9,"1471305600.000"
Seattle,133738,"Jacob Burns",401,"Unit Secretary LDRP",53158672,JBURNS,2,"1471305600.000"
"San Diego",107832,"Larry Barton",401,DBA,24209801,LBARTON,5,"1471305600.000"
Seattle,135549,"Ruben Hawkins",401,DBA,24209801,RHAWKINS,3,"1471305600.000"
"San Francisco",119256,"Erika Hays",402,"Social Worker",24219079,EHAYS,6,"1471305600.000"
Honolulu,138254,"Jessica Esparza",402,"Speech Therapist",24219154,JESPARZA,1,"1471305600.000"
"Santa Rosa",136360,"Stacey Henry",402,DBA,24209801,SHENRY,1,"1471305600.000"
"Santa Rosa",107086,"Danny Hickman",403,"Physician CPOE",24214989,DHICKMAN,9,"1471305600.000"
Seattle,118196,"Marie Alvarado",403,"Unit Secretary",24219221,MALVARADO,8,"1471305600.000"
Denver,125453,"Randy Lawrence",405,DBA,24209801,RLAWRENCE,0,"1471305600.000"
Honolulu,102328,"Maria Lloyd",407,DBA,24209801,MLLOYD,6,"1471305600.000"
Honolulu,116610,"Jesse Morrow",409,"Registered Nurse",24216185,JMORROW,3,"1471305600.000"
"Santa Rosa",139741,"Alyssa Guerrero",410,"Registered Nurse",24216185,AGUERRERO,7,"1471305600.000"
Honolulu,115084,"Renee Zavala",410,DBA,24209801,RZAVALA,9,"1471305600.000"
"San Francisco",123475,"Rebekah Leonard",411,"Registered Nurse",24216185,RLEONARD,8,"1471305600.000"
Denver,114699,"Gregory Lam",412,"Registered Nurse",24216185,GLAM,7,"1471305600.000"
Denver,124723,"Whitney Velazquez",413,DBA,24209801,WVELAZQUEZ,6,"1471305600.000"
"San Diego",126368,"Lauren Dillon",420,"Registered Nurse",24216185,LDILLON,1,"1471305600.000"
"San Francisco",127250,"Marc Rangel",427,DBA,24209801,MRANGEL,0,"1471305600.000"
"San Francisco",129517,"George Bradford",431,"Physician CPOE",24214989,GBRADFORD,9,"1471305600.000"
"San Diego",105523,"Henry Watts",431,"Registered Nurse",24216185,HWATTS,9,"1471305600.000"
"San Diego",125863,"Francisco Crane",740,"Registered Nurse",24216185,FCRANE,5,"1471305600.000"
Seattle,132304,"Clayton Lam",750,"Registered Nurse",24216185,CLAM,1,"1471305600.000"
Seattle,117975,"Lucas Carroll",1608,"Registered Nurse",24216185,LCARROLL,2,"1471219200.000"
Seattle,129412,"William Harris",2060,"Registered Nurse",24216185,WHARRIS,7,"1471219200.000"
Honolulu,129416,"Meagan Tyler",3246,DBA,24209801,MTYLER,0,"1471219200.000"
Denver,128146,"Marie Smith",347,DBA,24209801,MSMITH,4,"1471219200.000"
"San Diego",126217,"Sara Austin",350,"Registered Nurse",24216185,SAUSTIN,3,"1471219200.000"
Denver,124723,"Whitney Velazquez",354,DBA,24209801,WVELAZQUEZ,6,"1471219200.000"
Denver,134799,"Natasha Hensley",356,DBA,24209801,NHENSLEY,1,"1471219200.000"
Seattle,135549,"Ruben Hawkins",356,DBA,24209801,RHAWKINS,3,"1471219200.000"
Honolulu,119687,"Misty Turner",357,"Unit Secretary",24219221,MTURNER,10,"1471219200.000"
Seattle,134273,"Jaime Chan",358,"Registered Nurse",24216185,JCHAN,4,"1471219200.000"
Denver,117054,"Holly Irwin",359,"Physician, Hospitalist Service",24215364,HIRWIN,2,"1471219200.000"
"San Diego",100377,"Angelica Graham",360,"Occupational Therapist",24214159,AGRAHAM,2,"1471219200.000"
Seattle,127764,"Brianna Zimmerman",363,"MedRec Audit",24209801,BZIMMERMAN,8,"1471219200.000"
"San Diego",101012,"Kristina Cook",363,DBA,24209801,KCOOK,8,"1471219200.000"
"San Francisco",102560,"Larry Barnett",363,"Registered Nurse",24216185,LBARNETT,10,"1471219200.000"
"San Diego",133867,"Garrett Hanson",364,Transport,107938504,GHANSON,8,"1471219200.000"
"Santa Rosa",115865,"Terry Durham",365,"Physician CPOE",24214989,TDURHAM,7,"1471219200.000"
Seattle,107390,"Willie Evans",365,"Nursing Student",24214009,WEVANS,0,"1471219200.000"
"Santa Rosa",115690,"Jamie Dalton",366,DBA,24209801,JDALTON,7,"1471219200.000"
"San Francisco",100618,"Katrina Hurst",367,DBA,24209801,KHURST,5,"1471219200.000"
"Santa Rosa",120145,"Anna Chen",368,"Registered Nurse",24216185,ACHEN,7,"1471219200.000"
"San Francisco",107185,"Reginald Robles",368,DBA,24209801,RROBLES,4,"1471219200.000"
Denver,114699,"Gregory Lam",369,"Registered Nurse",24216185,GLAM,7,"1471219200.000"
"Santa Rosa",134179,"Luke Ortega",369,"Registered Nurse",24216185,LORTEGA,6,"1471219200.000"
Honolulu,132811,"Nina Hanson",369,Transport,107938504,NHANSON,1,"1471219200.000"
Honolulu,133069,"Lee Rosales",370,"Occupational Therapist",24214159,LROSALES,4,"1471219200.000"
Denver,106997,"Rachel Glenn",370,DBA,24209801,RGLENN,1,"1471219200.000"
"Santa Rosa",133665,"Whitney Mejia",370,DBA,24209801,WMEJIA,4,"1471219200.000"
Seattle,128091,"Charles Fleming",371,"Registered Nurse",24216185,CFLEMING,4,"1471219200.000"
Denver,134372,"Geoffrey Conrad",371,DBA,24209801,GCONRAD,1,"1471219200.000"
"Santa Rosa",119135,"Kenneth Wade",371,DBA,24209801,KWADE,5,"1471219200.000"
"San Francisco",122648,"Alex Murillo",372,DBA,24209801,AMURILLO,6,"1471219200.000"
"San Diego",138825,"Bryan Michael",372,"Registered Nurse",24216185,BMICHAEL,6,"1471219200.000"
"San Francisco",107409,"Alejandro Zamora",373,"Occupational Therapist",24214159,AZAMORA,5,"1471219200.000"
